cycle,timestamp,pH,conductivity,temperature,ORP,LSI,RSI,risk_level,primary_risk,preemptive,doses,blowdown,slug_doses,cost_inr,safety_overrides,emergency_stop
3684,1705171800.0,7.4,1992.0,31.500453882221578,599.2771878554264,0.2655629994212072,6.868874001157586,LOW,corrosion,True,"{'AQUATREAT-2501': 0.3612, 'AQUATREAT-1196': 2.0833, 'AQUATREAT-2150': 0.1379, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.25}",0.0,{},687.8,1,False
3685,1705172100.0,7.6,2279.0,31.642005357638592,624.0390386512906,0.5065886273867974,6.586822745226405,LOW,corrosion,True,"{'AQUATREAT-2501': 0.1331, 'AQUATREAT-1196': 2.0833, 'AQUATREAT-2150': 0.0568, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.25}",0.0,{},626.48,1,False
3686,1705172400.0,7.6,1961.0,31.40540153576235,600.3104360133811,0.32802792915693324,6.943944141686133,LOW,biofouling,False,"{'AQUATREAT-2501': 0.173, 'AQUATREAT-1196': 0.6064, 'AQUATREAT-2150': 0.0524, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0666}",0.0,{},270.99,3,False
3687,1705172700.0,7.11,1843.0,30.920263510840943,602.4919724697816,0.04899872788767201,7.012002544224656,LOW,corrosion,True,"{'AQUATREAT-2501': 0.225, 'AQUATREAT-1196': 0.7883, 'AQUATREAT-2150': 0.0543, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0866}",0.0,{},324.84,3,False
3688,1705173000.0,7.0,2032.0,31.677747452451612,622.7761147090422,-0.34202251640752834,7.684045032815057,LOW,corrosion,True,"{'AQUATREAT-2501': 0.2924, 'AQUATREAT-1196': 1.0249, 'AQUATREAT-2150': 0.0522, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.1126}",0.0,{},393.68,3,False
3689,1705173300.0,7.02,2608.0,31.88105450338554,610.8353943636073,-0.14169817040555266,7.303396340811105,LOW,corrosion,True,"{'AQUATREAT-2501': 0.1132, 'AQUATREAT-1196': 1.3323, 'AQUATREAT-2150': 0.0421, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.1464}",0.0,{},433.3,3,False
3690,1705173600.0,6.96,2247.0,31.322863410343068,624.9014699780176,-0.2806593543259197,7.521318708651839,LOW,corrosion,True,"{'AQUATREAT-2501': 0.1667, 'AQUATREAT-1196': 0.4791, 'AQUATREAT-2150': 0.0461, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0706}",0.0,{},241.05,2,False
3691,1705173900.0,7.23,2925.0,31.509828872518806,630.9139037118036,0.19428378904804422,6.841432421903912,LOW,corrosion,True,"{'AQUATREAT-2501': 0.2167, 'AQUATREAT-1196': 0.6228, 'AQUATREAT-2150': 0.0393, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0436}",0.0,{},274.56,2,False
3692,1705174200.0,7.17,2383.0,31.85257081945641,651.2093259849559,0.047945676704168605,7.074108646591663,LOW,corrosion,True,"{'AQUATREAT-2501': 0.2817, 'AQUATREAT-1196': 0.8097, 'AQUATREAT-2150': 0.0438, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0459}",0.0,{},328.96,2,False
3693,1705174500.0,7.38,2155.0,31.353616188633406,614.8173247709175,0.17739205158797056,7.025215896824059,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0923, 'AQUATREAT-1196': 1.0526, 'AQUATREAT-2150': 0.0468, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0506}",0.0,{},350.0,2,False
3694,1705174800.0,7.54,1536.0,30.564408297397,665.0513723069089,0.16662968395711975,7.2067406320857605,LOW,corrosion,True,"{'AQUATREAT-2501': 0.1667, 'AQUATREAT-1196': 0.4044, 'AQUATREAT-2150': 0.0608, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0658}",0.0,{},227.32,4,False
3695,1705175100.0,7.44,1934.0,31.838146027403738,628.5927916071428,0.16569864517003552,7.108602709659929,LOW,biofouling,False,"{'AQUATREAT-2501': 0.2167, 'AQUATREAT-1196': 0.5257, 'AQUATREAT-2150': 0.0556, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0588}",0.0,{},260.31,2,False
3696,1705175400.0,7.16,2024.0,31.25488985705102,612.6361381823157,-0.10242221601999368,7.3648444320399875,LOW,scaling,True,"{'AQUATREAT-2501': 0.2817, 'AQUATREAT-1196': 0.6834, 'AQUATREAT-2150': 0.0517, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0547}",0.0,{},304.9,2,False
3697,1705175700.0,7.31,1516.0,31.89701430279866,638.4443292525259,-0.06344366478984309,7.436887329579686,LOW,biofouling,False,"{'AQUATREAT-2501': 0.0829, 'AQUATREAT-1196': 0.8884, 'AQUATREAT-2150': 0.065, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0677}",0.0,{},320.15,2,False
3698,1705176000.0,7.3,2270.0,30.769778448593012,600.2782083244213,0.078259306395152,7.143481387209696,LOW,biofouling,False,"{'AQUATREAT-2501': 0.1667, 'AQUATREAT-1196': 1.1549, 'AQUATREAT-2150': 0.0473, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0527}",0.0,{},386.42,2,False
3699,1705176300.0,8.23,1073.0,31.83220733308779,630.5226740224696,0.9573022987616069,6.315395402476787,MODERATE,scaling,False,"{'AQUATREAT-2501': 0.2167, 'AQUATREAT-1196': 1.5013, 'AQUATREAT-2150': 0.0614, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0685}",0.0,{},478.35,4,False
3700,1705176600.0,7.7,1110.0,31.177611966749147,595.2255809981964,0.08196888196210317,7.536062236075794,LOW,biofouling,True,"{'AQUATREAT-2501': 0.2817, 'AQUATREAT-1196': 0.321, 'AQUATREAT-2150': 0.0799, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0891}",0.0,{},239.09,4,False
3701,1705176900.0,7.6,1144.0,31.300890284188146,623.2080540622356,0.08022432697543813,7.439551346049123,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0916, 'AQUATREAT-1196': 0.4173, 'AQUATREAT-2150': 0.1038, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.1158}",0.0,{},237.4,4,False
3702,1705177200.0,7.02,1446.0,31.96319789866406,614.8220400608049,-0.4111597508558109,7.842319501711621,LOW,corrosion,True,"{'AQUATREAT-2501': 0.1667, 'AQUATREAT-1196': 0.5425, 'AQUATREAT-2150': 0.1051, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.1051}",0.0,{},276.62,2,False
3703,1705177500.0,7.76,1347.0,30.77633521686485,626.0132262407607,0.2744065776233633,7.211186844753273,LOW,biofouling,True,"{'AQUATREAT-2501': 0.2167, 'AQUATREAT-1196': 0.7052, 'AQUATREAT-2150': 0.0787, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0849}",0.0,{},310.81,2,False
3704,1705177800.0,7.69,1608.0,30.975343148797965,594.3843187890222,0.23348017535436494,7.2230396492912705,LOW,biofouling,True,"{'AQUATREAT-2501': 0.2817, 'AQUATREAT-1196': 0.9168, 'AQUATREAT-2150': 0.0642, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0697}",0.0,{},362.38,2,False
3705,1705178100.0,7.15,1774.0,32.23912293447091,576.5279958989312,-0.2558596087382252,7.661719217476451,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0878, 'AQUATREAT-1196': 0.3466, 'AQUATREAT-2150': 0.0586, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0624}",0.0,{},199.2,2,False
3706,1705178400.0,7.59,1613.0,32.879772718810685,630.6654386347109,0.2084813670312311,7.173037265937538,LOW,corrosion,True,"{'AQUATREAT-2501': 0.1667, 'AQUATREAT-1196': 0.4506, 'AQUATREAT-2150': 0.0627, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0665}",0.0,{},238.1,2,False
3707,1705178700.0,7.29,1613.0,32.460890934828555,600.1848228687475,-0.10973278849675694,7.509465576993514,LOW,corrosion,True,"{'AQUATREAT-2501': 0.2167, 'AQUATREAT-1196': 0.5858, 'AQUATREAT-2150': 0.0631, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0672}",0.0,{},277.08,2,False
3708,1705179000.0,7.2,1805.0,31.543218986830016,569.6561101052216,-0.23175003456130483,7.66350006912261,LOW,biofouling,True,"{'AQUATREAT-2501': 0.2817, 'AQUATREAT-1196': 0.7615, 'AQUATREAT-2150': 0.0573, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.061}",0.0,{},324.74,2,False
3709,1705179300.0,6.97,1740.0,32.31102791740314,576.6754651340797,-0.4498296665411896,7.869659333082379,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0797, 'AQUATREAT-1196': 0.99, 'AQUATREAT-2150': 0.0588, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0624}",0.0,{},339.31,2,False
3710,1705179600.0,6.9,1812.0,32.227087217114615,590.6177698275092,-0.5121091351740539,7.924218270348108,LOW,biofouling,True,"{'AQUATREAT-2501': 0.1667, 'AQUATREAT-1196': 0.3196, 'AQUATREAT-2150': 0.0574, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0602}",0.0,{},206.7,2,False
3711,1705179900.0,7.25,1882.0,32.45064911887777,616.8930612425777,0.03648033470659495,7.17703933058681,LOW,corrosion,True,"{'AQUATREAT-2501': 0.2167, 'AQUATREAT-1196': 0.4167, 'AQUATREAT-2150': 0.0547, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0581}",0.0,{},235.98,2,False
3712,1705180200.0,7.75,1844.0,31.97514498282296,594.3020345027659,0.511665869074271,6.726668261851458,LOW,biofouling,True,"{'AQUATREAT-2501': 0.2817, 'AQUATREAT-1196': 0.5417, 'AQUATREAT-2150': 0.0553, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0582}",0.0,{},275.34,2,False
3713,1705180500.0,7.15,1502.0,32.069686977067306,595.968355419362,-0.17942882033603702,7.508857640672074,LOW,biofouling,True,"{'AQUATREAT-2501': 0.071, 'AQUATREAT-1196': 0.7042, 'AQUATREAT-2150': 0.0667, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0695}",0.0,{},278.28,2,False
3714,1705180800.0,7.66,1762.0,32.23437742096465,577.9034700503145,0.4006255315760914,6.858748936847817,LOW,corrosion,True,"{'AQUATREAT-2501': 0.1667, 'AQUATREAT-1196': 0.9154, 'AQUATREAT-2150': 0.0582, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0635}",0.0,{},338.64,2,False
3715,1705181100.0,7.37,1825.0,32.64083488303106,605.6521305386526,0.1236885363452922,7.122622927309416,LOW,scaling,True,"{'AQUATREAT-2501': 0.2167, 'AQUATREAT-1196': 0.3058, 'AQUATREAT-2150': 0.0566, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0597}",0.0,{},212.38,2,False
3716,1705181400.0,7.53,1582.0,32.60350386161989,627.9134146702178,0.19546220360523048,7.139075592789539,LOW,scaling,True,"{'AQUATREAT-2501': 0.0715, 'AQUATREAT-1196': 0.4167, 'AQUATREAT-2150': 0.0635, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.067}",0.0,{},213.81,2,False
3717,1705181700.0,7.82,1679.0,31.4579154694334,607.8649428545637,0.48030357247127053,6.859392855057459,LOW,scaling,True,"{'AQUATREAT-2501': 0.1667, 'AQUATREAT-1196': 0.5417, 'AQUATREAT-2150': 0.0597, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0654}",0.0,{},257.19,2,False
3718,1705182000.0,7.66,1743.0,32.4804301778316,592.6742863753117,0.3448081837031749,6.97038363259365,LOW,scaling,True,"{'AQUATREAT-2501': 0.2167, 'AQUATREAT-1196': 0.7042, 'AQUATREAT-2150': 0.0588, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0623}",0.0,{},301.09,2,False
3719,1705182300.0,7.92,1968.0,33.08150828189775,624.814944056203,0.5273398231112907,6.865320353777419,LOW,scaling,True,"{'AQUATREAT-2501': 0.2817, 'AQUATREAT-1196': 0.9154, 'AQUATREAT-2150': 0.0538, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0561}",0.0,{},356.77,2,False
3720,1705182600.0,7.85,2192.0,31.990341855223242,618.2846868708795,0.4603473200162469,6.929305359967506,LOW,scaling,True,"{'AQUATREAT-2501': 0.061, 'AQUATREAT-1196': 0.2901, 'AQUATREAT-2150': 0.049, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0522}",0.0,{},177.46,2,False
3721,1705182900.0,7.83,2674.0,32.55049245150978,619.2800232186536,0.5210372742053853,6.7879254515892296,LOW,scaling,True,"{'AQUATREAT-2501': 0.1667, 'AQUATREAT-1196': 0.4167, 'AQUATREAT-2150': 0.0409, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0435}",0.0,{},220.59,2,False
3722,1705183200.0,6.83,2573.0,32.63394153197724,616.9649126209497,-0.4414635568993548,7.71292711379871,LOW,scaling,True,"{'AQUATREAT-2501': 0.06, 'AQUATREAT-1196': 0.5417, 'AQUATREAT-2150': 0.0429, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.044}",0.0,{},229.48,2,False
3723,1705183500.0,6.95,2984.0,32.84968390526797,619.7123521347992,-0.24765027010841667,7.4453005402168335,LOW,biofouling,False,"{'AQUATREAT-2501': 0.1667, 'AQUATREAT-1196': 0.7042, 'AQUATREAT-2150': 0.0392, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0401}",0.0,{},282.76,2,False
3724,1705183800.0,7.48,2779.0,32.321615236477626,593.6013260565524,0.23944871374900245,7.0011025725019955,LOW,biofouling,False,"{'AQUATREAT-2501': 0.2167, 'AQUATREAT-1196': 0.9154, 'AQUATREAT-2150': 0.0397, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.041}",0.0,{},338.52,2,False
3725,1705184100.0,7.85,2331.0,33.74161717438417,549.7499770709534,0.5605275632321574,6.728944873535685,LOW,biofouling,False,"{'AQUATREAT-2501': 0.2182, 'AQUATREAT-1196': 0.3162, 'AQUATREAT-2150': 0.0457, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0467}",0.0,{},209.61,1,False
3726,1705184400.0,7.43,2553.0,32.637634496867115,639.4520627823407,0.17386134799072828,7.082277304018543,LOW,biofouling,True,"{'AQUATREAT-2501': 0.1076, 'AQUATREAT-1196': 0.4167, 'AQUATREAT-2150': 0.0433, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0451}",0.0,{},210.86,1,False
3727,1705184700.0,7.36,2764.0,33.655167159191876,619.396251250795,0.14997793784361857,7.060044124312763,LOW,biofouling,True,"{'AQUATREAT-2501': 0.1062, 'AQUATREAT-1196': 0.5417, 'AQUATREAT-2150': 0.0406, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0424}",0.0,{},236.9,1,False
3728,1705185000.0,7.67,2496.0,33.098340210025,582.8742744662596,0.3488178154915982,6.972364369016804,LOW,biofouling,True,"{'AQUATREAT-2501': 0.1102, 'AQUATREAT-1196': 0.7042, 'AQUATREAT-2150': 0.0432, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0448}",0.0,{},274.51,1,False
3729,1705185300.0,7.35,2385.0,32.762114583463216,633.3803314850061,0.09809416029344131,7.153811679413117,LOW,biofouling,True,"{'AQUATREAT-2501': 0.1082, 'AQUATREAT-1196': 0.2003, 'AQUATREAT-2150': 0.0448, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0466}",0.0,{},164.06,1,False
3730,1705185600.0,7.48,2714.0,33.25652452802886,619.4704429560389,0.29845685258850274,6.883086294822995,LOW,scaling,True,"{'AQUATREAT-2501': 0.1131, 'AQUATREAT-1196': 0.4167, 'AQUATREAT-2150': 0.0414, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0425}",0.0,{},210.9,1,False
3731,1705185900.0,7.65,2577.0,33.81662055954627,587.4678058987338,0.2923681277381398,7.065263744523721,LOW,biofouling,False,"{'AQUATREAT-2501': 0.0984, 'AQUATREAT-1196': 0.5417, 'AQUATREAT-2150': 0.0418, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0466}",0.0,{},236.65,1,False
3732,1705186200.0,6.96,2865.0,32.99475069208808,635.3687432328394,-0.21113807521186612,7.382276150423732,LOW,biofouling,False,"{'AQUATREAT-2501': 0.1101, 'AQUATREAT-1196': 0.1968, 'AQUATREAT-2150': 0.0413, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0393}",0.0,{},161.28,1,False
3733,1705186500.0,7.39,2463.0,33.04182447709205,615.2508363189386,0.15588699038713205,7.078226019225736,LOW,scaling,True,"{'AQUATREAT-2501': 0.091, 'AQUATREAT-1196': 0.4167, 'AQUATREAT-2150': 0.0452, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0456}",0.0,{},208.46,1,False
3734,1705186800.0,8.32,1597.0,33.18615035872971,613.2202637570318,0.8723974387354518,6.575205122529097,MODERATE,scaling,False,"{'AQUATREAT-2501': 0.1667, 'AQUATREAT-1196': 0.5417, 'AQUATREAT-2150': 0.0587, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0593}",0.0,{},255.71,4,False
3735,1705187100.0,7.01,1825.0,33.94704647008131,614.9736368179482,-0.3807697711785947,7.771539542357189,LOW,corrosion,True,"{'AQUATREAT-2501': 0.1575, 'AQUATREAT-1196': 0.7042, 'AQUATREAT-2150': 0.0596, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0654}",0.0,{},291.25,1,False
3736,1705187400.0,7.42,2328.0,34.626522399433185,610.7920323141627,0.22561122253599564,6.968777554928009,LOW,corrosion,True,"{'AQUATREAT-2501': 0.1161, 'AQUATREAT-1196': 0.2116, 'AQUATREAT-2150': 0.0489, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0501}",0.0,{},169.69,1,False
3737,1705187700.0,7.86,2422.0,34.034420873915806,604.9740600134403,0.6865011283895299,6.4869977432209405,MODERATE,corrosion,True,"{'AQUATREAT-2501': 0.1084, 'AQUATREAT-1196': 0.4167, 'AQUATREAT-2150': 0.0448, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0482}",0.0,{},212.02,1,False
3738,1705188000.0,7.65,2455.0,33.62015945206837,633.9457989937637,0.4697938033924327,6.710412393215135,LOW,biofouling,False,"{'AQUATREAT-2501': 0.1232, 'AQUATREAT-1196': 0.5417, 'AQUATREAT-2150': 0.0447, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0457}",0.0,{},241.67,1,False
3739,1705188300.0,7.68,2813.0,33.523294202415286,628.7980000195968,0.5457488496053351,6.5885023007893295,LOW,biofouling,False,"{'AQUATREAT-2501': 0.1121, 'AQUATREAT-1196': 0.2038, 'AQUATREAT-2150': 0.0408, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0416}",0.0,{},163.53,1,False
3740,1705188600.0,7.82,2913.0,34.2653382361576,615.6242661905691,0.7272012914959491,6.365597417008102,MODERATE,scaling,True,"{'AQUATREAT-2501': 0.0952, 'AQUATREAT-1196': 0.4167, 'AQUATREAT-2150': 0.0397, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0414}",0.0,{},207.01,1,False
3741,1705188900.0,8.51,3268.0,33.577803755495935,598.6103592477017,1.6114518376127336,5.287096324774533,MODERATE,scaling,True,"{'AQUATREAT-2501': 0.1002, 'AQUATREAT-1196': 0.5417, 'AQUATREAT-2150': 0.0363, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0385}",0.0,{},233.98,1,False
3742,1705189200.0,7.49,3283.0,33.57838644670319,633.8433894318866,0.5776218172502645,6.334756365499471,LOW,scaling,True,"{'AQUATREAT-2501': 0.0882, 'AQUATREAT-1196': 0.1982, 'AQUATREAT-2150': 0.0372, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0355}",0.0,{},155.87,1,False
3743,1705189500.0,7.1,3402.0,34.67672519634386,634.017402823726,0.22792239745498577,6.644155205090028,LOW,scaling,True,"{'AQUATREAT-2501': 0.0865, 'AQUATREAT-1196': 0.4167, 'AQUATREAT-2150': 0.0347, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0406}",0.0,{},204.04,1,False
3744,1705189800.0,6.93,3671.0,33.55573765465345,621.1531438582458,0.052445018903102714,6.825109962193794,LOW,biofouling,False,"{'AQUATREAT-2501': 0.0812, 'AQUATREAT-1196': 0.5417, 'AQUATREAT-2150': 0.0351, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0334}",0.8,{},229.24,2,False
3745,1705190100.0,7.83,3179.0,33.931335125810996,631.676689529334,0.8866411993611649,6.05671760127767,MODERATE,scaling,True,"{'AQUATREAT-2501': 0.0998, 'AQUATREAT-1196': 0.7042, 'AQUATREAT-2150': 0.0378, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0363}",0.0,{},269.59,1,False
3746,1705190400.0,7.56,2850.0,33.85507012557618,585.8845223262778,0.5374181504820665,6.4851636990358665,LOW,scaling,True,"{'AQUATREAT-2501': 0.0942, 'AQUATREAT-1196': 0.5279, 'AQUATREAT-2150': 0.04, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0409}",0.0,{},231.29,0,False
3747,1705190700.0,7.8,2965.0,33.06431099179191,595.6539392817176,0.785949463361276,6.228101073277448,MODERATE,scaling,False,"{'AQUATREAT-2501': 0.0982, 'AQUATREAT-1196': 0.3667, 'AQUATREAT-2150': 0.0385, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0397}",0.0,{},195.91,0,False
3748,1705191000.0,7.8,3104.0,35.01248952495545,586.9855075886929,0.8322330531723603,6.135533893655279,MODERATE,biofouling,True,"{'AQUATREAT-2501': 0.0954, 'AQUATREAT-1196': 0.36, 'AQUATREAT-2150': 0.0425, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0293}",0.0,{},192.85,0,False
3749,1705191300.0,8.16,3000.0,35.11402447001768,598.7190387172631,1.1842638407258166,5.791472318548367,MODERATE,biofouling,True,"{'AQUATREAT-2501': 0.1102, 'AQUATREAT-1196': 0.3741, 'AQUATREAT-2150': 0.0357, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0484}",0.0,{},200.75,0,False
3750,1705191600.0,7.01,3268.0,35.41495998641612,590.9463583672317,0.08434131500401243,6.841317369991975,LOW,biofouling,True,"{'AQUATREAT-2501': 0.0847, 'AQUATREAT-1196': 0.3316, 'AQUATREAT-2150': 0.0381, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0395}",0.0,{},185.63,0,False
3751,1705191900.0,7.22,2870.0,34.71909483303903,634.795816820533,0.21704363090184575,6.785912738196308,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0982, 'AQUATREAT-1196': 0.357, 'AQUATREAT-2150': 0.0402, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.041}",0.0,{},194.48,0,False
3752,1705192200.0,6.36,3164.0,34.98524752848547,596.1711021221042,-0.5896137503072838,7.539227500614568,LOW,corrosion,True,"{'AQUATREAT-2501': 0.095, 'AQUATREAT-1196': 0.3272, 'AQUATREAT-2150': 0.0396, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.039}",0.0,{},186.79,0,False
3753,1705192500.0,7.7,3104.0,34.59984933846087,628.7532377972699,0.7357676129967556,6.228464774006489,MODERATE,corrosion,True,"{'AQUATREAT-2501': 0.0963, 'AQUATREAT-1196': 0.355, 'AQUATREAT-2150': 0.0387, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.039}",0.0,{},192.9,0,False
3754,1705192800.0,7.84,2885.0,34.083867259123465,660.2332555077301,0.8362859708829138,6.167428058234172,MODERATE,corrosion,True,"{'AQUATREAT-2501': 0.1026, 'AQUATREAT-1196': 0.3733, 'AQUATREAT-2150': 0.0398, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0406}",0.0,{},198.65,0,False
3755,1705193100.0,7.01,2985.0,34.7573359171689,603.4486475436312,0.037629247157834556,6.934741505684331,LOW,corrosion,True,"{'AQUATREAT-2501': 0.0929, 'AQUATREAT-1196': 0.3447, 'AQUATREAT-2150': 0.0393, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0402}",0.0,{},190.43,0,False
3756,1705193400.0,8.15,2764.0,34.42104298764845,597.3212218181744,1.1302752142077175,5.889449571584565,MODERATE,corrosion,True,"{'AQUATREAT-2501': 0.1141, 'AQUATREAT-1196': 0.391, 'AQUATREAT-2150': 0.0405, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0427}",0.0,{},205.22,0,False
3757,1705193700.0,8.19,3014.0,35.16331881653363,609.3296075429286,1.2355727036104156,5.718854592779168,MODERATE,scaling,False,"{'AQUATREAT-2501': 0.0968, 'AQUATREAT-1196': 0.3875, 'AQUATREAT-2150': 0.0405, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0398}",0.0,{},200.73,0,False
3758,1705194000.0,7.76,2758.0,35.57071544188114,645.0279104411946,0.7606840246192013,6.238631950761597,MODERATE,scaling,True,"{'AQUATREAT-2501': 0.111, 'AQUATREAT-1196': 0.3852, 'AQUATREAT-2150': 0.0413, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0433}",0.0,{},203.71,0,False
3759,1705194300.0,7.71,2565.0,35.50852542235032,607.1895359469147,0.6922318141726622,6.3255363716546755,MODERATE,scaling,True,"{'AQUATREAT-2501': 0.1073, 'AQUATREAT-1196': 0.4145, 'AQUATREAT-2150': 0.0449, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0431}",0.0,{},210.35,0,False
3760,1705194600.0,7.76,2513.0,34.47761571420101,618.3966158297849,0.7151675086037077,6.329664982792584,MODERATE,scaling,False,"{'AQUATREAT-2501': 0.1135, 'AQUATREAT-1196': 0.4094, 'AQUATREAT-2150': 0.0437, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0474}",0.0,{},210.9,0,False
3761,1705194900.0,7.21,2441.0,35.37867303913855,631.9490664562118,0.1636910966425038,6.882617806714992,LOW,scaling,True,"{'AQUATREAT-2501': 0.1128, 'AQUATREAT-1196': 0.4027, 'AQUATREAT-2150': 0.0471, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0458}",0.0,{},209.83,0,False
3762,1705195200.0,7.6,2628.0,35.40819867065211,634.8418658224944,0.5898690899319439,6.420261820136112,LOW,scaling,False,"{'AQUATREAT-2501': 0.1126, 'AQUATREAT-1196': 0.3961, 'AQUATREAT-2150': 0.0432, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0449}",0.0,{},207.2,0,False
3763,1705195500.0,7.78,2513.0,34.98672830803694,591.0255739898865,0.755374931521982,6.269250136956036,MODERATE,scaling,False,"{'AQUATREAT-2501': 0.1089, 'AQUATREAT-1196': 0.4155, 'AQUATREAT-2150': 0.0441, 'AQUATREAT-4612': 0.25, 'AQUATREAT-6625': 0.0454}",0.0,{},211.14,0,False
